ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,total_spent,total_purchases,ROI,Total_Conversions,Conversion_Rate,CPA,Total_Leads,Max_Leads_Source,Total_Purchases,Total_Spent
7476,1964,63972.0,0,1,2012-12-02,93,0.6215673141326189,0.3165829145728643,0.1472463768115942,0.0,0.045627376425855515,0.03314917127071823,4,5,4,10,4,0,1,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,1269,19,266.66666666666663,1,1.0,3.0,19,NumStorePurchases,19,1.164173153213651
4390,1954,75315.0,0,1,2014-04-15,14,0.3074346952444742,0.07537688442211056,0.09913043478260869,0.5482625482625483,0.08745247148288973,0.0856353591160221,2,5,4,12,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,841,21,266.66666666666663,0,0.0,0.0,21,NumStorePurchases,21,1.2032923933106536
10478,1950,55517.0,1,1,2012-09-27,53,0.3235097119892833,0.0,0.06260869565217392,0.0,0.022813688212927757,0.09944751381215469,5,11,1,6,9,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,True,False,False,False,False,633,18,266.66666666666663,0,0.0,0.0,18,NumWebPurchases,18,0.5083796096665396
1081,1957,75283.0,1,2,2013-03-27,26,0.49095780308104486,0.04522613065326633,0.10434782608695652,0.04633204633204634,0.07224334600760456,0.18232044198895025,11,6,3,5,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,1019,14,266.66666666666663,0,0.0,0.0,14,NumWebPurchases,14,0.9414275941498688
4261,1946,82800.0,0,0,2012-11-24,23,0.6738111185532485,0.11055276381909548,0.06666666666666667,0.22779922779922782,0.2585551330798479,0.12430939226519336,1,7,6,12,3,0,0,1,1,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,1315,25,266.66666666666663,2,1.0,1.5,25,NumStorePurchases,25,1.4616943021832798
9916,1954,38998.0,1,1,2012-11-03,92,0.02277294038847957,0.005025125628140704,0.008115942028985508,0.0,0.0,0.013812154696132596,3,2,0,3,8,0,0,0,0,0,1,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,54,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,0.049726162741738376
5350,1991,90638.0,0,0,2014-02-13,29,0.7742799732083054,0.6030150753768845,0.5304347826086956,0.36293436293436293,0.5475285171102662,0.26519337016574585,1,3,4,10,1,0,0,1,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,True,False,False,False,2525,17,266.66666666666663,1,1.0,3.0,17,NumStorePurchases,17,3.083386081404261
8135,1986,27161.0,1,0,2013-10-28,41,0.004688546550569324,0.020100502512562814,0.013333333333333332,0.02702702702702703,0.0,0.03038674033149171,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,52,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.0955361497549842
8685,1977,42014.0,1,0,2012-08-17,56,0.16342933690555927,0.07537688442211056,0.06260869565217392,0.015444015444015444,0.057034220532319393,0.13812154696132595,6,7,1,6,8,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,436,14,266.66666666666663,0,0.0,0.0,14,NumWebPurchases,14,0.5120146999175046
4967,1960,38201.0,0,1,2013-03-29,19,0.15606162089752176,0.0,0.013333333333333332,0.0,0.0,0.03314917127071823,4,5,1,5,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,268,11,266.66666666666663,0,0.0,0.0,11,NumWebPurchases,11,0.20254412550157333
2130,1982,45203.0,2,0,2014-03-23,4,0.023442732752846616,0.01507537688442211,0.03884057971014493,0.03861003861003861,0.030418250950570342,0.06629834254143646,1,3,1,3,6,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,147,7,266.66666666666663,0,0.0,0.0,7,NumWebPurchases,7,0.2126853214494591
9298,1947,81574.0,0,0,2014-04-28,89,0.8385800401875418,0.0,0.26956521739130435,0.1776061776061776,0.13307984790874525,0.0,1,4,5,8,1,0,1,1,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,1798,17,266.66666666666663,2,1.0,1.5,17,NumStorePurchases,17,1.418831283093769
8175,1992,34935.0,0,0,2013-06-21,71,0.02277294038847957,0.020100502512562814,0.03826086956521739,0.011583011583011584,0.03802281368821293,0.055248618784530384,1,2,1,4,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,137,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,0.18598875652201466
6257,1976,60482.0,0,1,2013-01-23,81,0.1707970529135968,0.21608040201005024,0.07768115942028986,0.14285714285714285,0.053231939163498096,0.06629834254143646,1,7,2,7,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,507,16,266.66666666666663,0,0.0,0.0,16,NumWebPurchases,16,0.7269460389060143
3790,1956,34633.0,2,1,2014-01-23,31,0.0053583389149363695,0.005025125628140704,0.002898550724637681,0.0,0.0,0.0027624309392265192,1,1,0,2,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,15,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,0.016044446206941274
9952,1947,78093.0,0,0,2013-12-11,53,0.246483590087073,0.16080402010050251,0.37043478260869567,0.0501930501930502,0.1634980988593156,0.027624309392265192,1,4,7,5,1,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,1105,16,266.66666666666663,0,0.0,0.0,16,NumCatalogPurchases,16,1.0190378512409022
3503,1950,82460.0,0,0,2013-12-02,78,0.1707970529135968,0.23618090452261306,0.33217391304347826,0.2007722007722008,0.12167300380228137,0.04143646408839779,1,5,3,6,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,974,14,266.66666666666663,0,0.0,0.0,14,NumStorePurchases,14,1.103033539142568
5223,1966,45903.0,0,1,2014-04-23,80,0.022103148024112524,0.04020100502512563,0.005797101449275362,0.007722007722007722,0.03802281368821293,0.008287292817679558,2,2,1,3,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,66,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,0.12213336872641373
4608,1987,81361.0,0,0,2014-02-25,18,0.10917615539182852,0.11557788944723618,0.24579710144927536,0.10424710424710425,0.24714828897338403,0.20994475138121546,1,3,10,13,1,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,True,False,False,False,False,False,778,26,266.66666666666663,0,0.0,0.0,26,NumStorePurchases,26,1.0318912908900437
1626,1973,35860.0,1,1,2014-05-19,37,0.010046885465505693,0.0,0.00463768115942029,0.015444015444015444,0.0076045627376425855,0.055248618784530384,2,1,1,2,5,1,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,True,False,False,False,False,False,49,4,266.66666666666663,1,1.0,3.0,4,NumStorePurchases,4,0.0929817635911144
4764,1952,40442.0,1,1,2012-08-19,52,0.030140656396517078,0.06030150753768844,0.030144927536231884,0.09652509652509653,0.08365019011406843,0.03591160220994475,4,3,1,4,7,0,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,False,True,False,False,169,8,266.66666666666663,0,0.0,0.0,8,NumStorePurchases,8,0.33667398031954715
2471,1965,61482.0,0,0,2014-06-27,39,0.032150033489618215,0.2914572864321608,0.03942028985507246,0.06177606177606178,0.2509505703422053,0.11878453038674033,1,3,2,6,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,299,11,266.66666666666663,0,0.0,0.0,11,NumStorePurchases,11,0.7945387722818589
5892,1980,34968.0,1,0,2013-04-10,11,0.1058271935699933,0.03015075376884422,0.02608695652173913,0.03088803088803089,0.0076045627376425855,0.0055248618784530384,7,3,2,5,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,221,10,266.66666666666663,0,0.0,0.0,10,NumStorePurchases,10,0.20608235936470315
2612,1987,75794.0,0,0,2013-12-24,33,0.5050234427327528,0.8040201005025126,0.36231884057971014,0.24324324324324326,0.12167300380228137,0.13259668508287292,1,7,5,12,3,0,0,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,1682,24,266.66666666666663,1,1.0,3.0,24,NumStorePurchases,24,2.168875315943373
4971,1962,31497.0,0,1,2012-12-06,22,0.072337575351641,0.005025125628140704,0.016231884057971015,0.0501930501930502,0.0038022813688212928,0.011049723756906077,2,3,1,4,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,155,8,266.66666666666663,0,0.0,0.0,8,NumStorePurchases,8,0.15863964035653028
5185,1955,74268.0,0,0,2013-02-14,83,0.1332886805090422,0.3316582914572864,0.1826086956521739,0.37451737451737455,0.6615969581749049,0.11325966850828728,1,4,3,5,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,892,12,266.66666666666663,0,0.0,0.0,12,NumStorePurchases,12,1.7969296688190695
10069,1988,13724.0,1,0,2012-08-31,43,0.0013395847287340924,0.035175879396984924,0.002898550724637681,0.007722007722007722,0.057034220532319393,0.07458563535911603,1,2,0,2,9,1,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,False,True,False,False,58,4,266.66666666666663,1,1.0,3.0,4,NumWebPurchases,4,0.17875587846379984
2262,1965,45143.0,0,1,2013-08-26,74,0.13529805760214333,0.02512562814070352,0.04289855072463768,0.04247104247104247,0.019011406844106463,0.03867403314917127,3,6,1,5,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,311,12,266.66666666666663,0,0.0,0.0,12,NumWebPurchases,12,0.3034787189318048
1131,1967,52569.0,0,1,2014-04-05,54,0.056932350971198926,0.0,0.0017391304347826085,0.0,0.0,0.019337016574585635,1,2,0,4,3,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,95,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,0.07800849798056717
1041,1973,48432.0,0,1,2012-10-18,3,0.21567314132618887,0.01507537688442211,0.028985507246376812,0.015444015444015444,0.011406844106463879,0.11602209944751381,5,7,1,6,8,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,424,14,266.66666666666663,0,0.0,0.0,14,NumWebPurchases,14,0.40260698445498094
24,1960,17144.0,1,1,2014-02-15,96,0.01205626255860683,0.010050251256281407,0.011014492753623189,0.0,0.0076045627376425855,0.016574585635359115,5,3,0,4,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,47,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,0.05730015494151313
3409,1984,36108.0,1,0,2013-10-15,68,0.09444072337575352,0.04020100502512563,0.07478260869565218,0.011583011583011584,0.04182509505703422,0.1298342541436464,3,7,1,4,9,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,339,12,266.66666666666663,1,1.0,3.0,12,NumWebPurchases,12,0.3926666978802235
7022,1971,76445.0,1,0,2012-09-28,2,0.49497655726724715,0.5376884422110553,0.17913043478260868,0.5405405405405406,0.3041825095057034,0.09668508287292818,1,2,5,13,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,1410,20,266.66666666666663,0,0.0,0.0,20,NumStorePurchases,20,2.153203567180083
7943,1975,36663.0,1,0,2014-04-25,40,0.01205626255860683,0.0,0.003478260869565217,0.011583011583011584,0.011406844106463879,0.013812154696132596,1,1,1,3,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,35,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,0.05233653381378011
5272,1965,53843.0,0,1,2013-06-27,64,0.25318151373074343,0.0,0.051014492753623186,0.07335907335907337,0.015209125475285171,0.2016574585635359,4,8,5,3,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,562,16,266.66666666666663,0,0.0,0.0,16,NumWebPurchases,16,0.594421663882261
5453,1956,90226.0,0,0,2012-09-26,26,0.725385130609511,0.542713567839196,0.376231884057971,0.9768339768339769,0.5741444866920152,0.2983425414364641,1,4,7,12,2,0,0,0,1,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,2352,23,266.66666666666663,1,1.0,3.0,23,NumStorePurchases,23,3.493651587469134
2565,1955,70638.0,0,0,2013-06-01,69,0.6805090421969189,0.06030150753768844,0.12463768115942028,0.06177606177606178,0.045627376425855515,0.17403314917127072,1,4,5,10,3,0,1,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,1334,19,266.66666666666663,1,1.0,3.0,19,NumStorePurchases,19,1.1468848182672158
800,1960,44512.0,1,1,2013-08-30,57,0.015405224380442062,0.005025125628140704,0.003478260869565217,0.0,0.0,0.0055248618784530384,2,1,0,3,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,32,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.02943347275660102
11092,1961,27116.0,1,1,2014-03-02,78,0.008037508372404554,0.005025125628140704,0.01217391304347826,0.007722007722007722,0.0076045627376425855,0.008287292817679558,2,2,0,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,41,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,0.048850410321353385
5062,1963,54072.0,1,1,2013-07-27,71,0.023442732752846616,0.0,0.002318840579710145,0.0,0.0,0.0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,39,4,266.66666666666663,0,0.0,0.0,4,NumWebPurchases,4,0.02576157333255676
8969,1977,71855.0,0,1,2013-01-16,59,0.36704621567314133,0.15577889447236182,0.24463768115942028,0.0,0.42585551330798477,0.07734806629834254,4,5,5,11,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,1141,21,266.66666666666663,0,0.0,0.0,21,NumStorePurchases,21,1.270666370911251
4656,1990,51250.0,1,0,2013-03-30,28,0.2290689886135298,0.16080402010050251,0.13333333333333333,0.1312741312741313,0.12167300380228137,0.11049723756906077,5,10,5,4,9,1,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,True,False,False,False,710,19,266.66666666666663,1,1.0,3.0,19,NumWebPurchases,19,0.8866507146928391
4480,1973,60432.0,0,1,2014-03-09,61,0.24447421299397187,0.01507537688442211,0.008695652173913044,0.015444015444015444,0.011406844106463879,0.03038674033149171,5,7,2,5,6,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,401,14,266.66666666666663,0,0.0,0.0,14,NumWebPurchases,14,0.32548284193427807
9971,1964,65526.0,0,1,2014-04-11,22,0.26590756865371734,0.09547738693467336,0.04,0.04633204633204634,0.0,0.024861878453038673,1,4,4,8,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,506,16,266.66666666666663,0,0.0,0.0,16,NumStorePurchases,16,0.4725788803734757
6729,1988,68655.0,0,0,2012-08-10,95,0.3054253181513731,0.09547738693467336,0.48231884057971014,0.2895752895752896,0.44866920152091255,0.10497237569060773,1,4,5,11,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,1538,20,266.66666666666663,0,0.0,0.0,20,NumStorePurchases,20,1.7264384124525667
1773,1978,12393.0,0,0,2012-12-04,38,0.003348961821835231,0.03015075376884422,0.008695652173913044,0.04247104247104247,0.026615969581749048,0.03591160220994475,1,2,0,3,9,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,57,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,0.14719398202732875
9242,1990,64509.0,0,0,2013-08-17,19,0.5599464166108507,0.9296482412060302,0.3333333333333333,0.09266409266409267,0.09505703422053231,0.21270718232044197,1,6,3,9,4,1,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,1722,18,266.66666666666663,1,1.0,3.0,18,NumStorePurchases,18,2.223356300355281
1764,1975,33955.0,1,0,2013-08-09,92,0.06697923643670461,0.010050251256281407,0.07420289855072464,0.0888030888030888,0.026615969581749048,0.027624309392265192,4,5,1,5,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,270,11,266.66666666666663,0,0.0,0.0,11,NumWebPurchases,11,0.2942757540208137
6215,1977,31353.0,1,1,2013-12-29,24,0.006697923643670462,0.0,0.005797101449275362,0.011583011583011584,0.0038022813688212928,0.019337016574585635,2,1,1,2,8,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,31,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.04721733461936434
10099,1984,55434.0,1,0,2013-10-05,21,0.15941058271935699,0.577889447236181,0.12463768115942028,0.6525096525096525,0.2623574144486692,0.20994475138121546,3,5,3,13,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,882,21,266.66666666666663,0,0.0,0.0,21,NumStorePurchases,21,1.9867495294544952
5423,1983,28359.0,1,0,2013-10-27,35,0.004018754186202277,0.0,0.002898550724637681,0.007722007722007722,0.0038022813688212928,0.0055248618784530384,1,1,0,2,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,16,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,0.02396645588012201
940,1987,57100.0,1,0,2014-05-18,9,0.1058271935699933,0.05527638190954774,0.057391304347826085,0.05791505791505792,0.04182509505703422,0.04696132596685083,2,3,2,7,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,311,12,266.66666666666663,0,0.0,0.0,12,NumStorePurchases,12,0.3651963587663101
3011,1965,69139.0,0,1,2014-01-27,23,0.05760214333556597,0.06030150753768844,0.043478260869565216,0.1274131274131274,0.057034220532319393,0.016574585635359115,1,4,1,5,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,227,10,266.66666666666663,0,0.0,0.0,10,NumStorePurchases,10,0.3624038453236256
3298,1956,52973.0,0,1,2012-11-08,92,0.5733422638981915,0.0,0.044057971014492756,0.04633204633204634,0.034220532319391636,0.5497237569060773,7,9,6,9,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,1152,24,266.66666666666663,0,0.0,0.0,24,NumWebPurchases,24,1.2476765704701995
8286,1965,51717.0,0,1,2013-08-20,55,0.06563965170797052,0.005025125628140704,0.009855072463768115,0.0,0.0038022813688212928,0.013812154696132596,1,3,0,4,7,0,1,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,122,7,266.66666666666663,1,1.0,3.0,7,NumStorePurchases,7,0.09813428586483322
9668,1971,18793.0,1,0,2013-01-12,14,0.0026791694574681848,0.08040201005025126,0.011594202898550725,0.0,0.06463878326996197,0.055248618784530384,3,2,0,4,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,77,6,266.66666666666663,0,0.0,0.0,6,NumStorePurchases,6,0.21456278446076252
5120,1982,66664.0,0,0,2012-09-25,78,0.2665773610180844,0.4824120603015075,0.25913043478260867,0.8494208494208494,0.3650190114068441,0.08839779005524862,1,5,7,6,3,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,1289,18,266.66666666666663,0,0.0,0.0,18,NumCatalogPurchases,18,2.310957506985143
6097,1959,50664.0,1,1,2013-01-16,64,0.20964501004688546,0.04020100502512563,0.06028985507246377,0.02316602316602317,0.015209125475285171,0.34806629834254144,9,8,1,6,9,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,561,15,266.66666666666663,0,0.0,0.0,15,NumWebPurchases,15,0.6965773171283247
7019,1963,54414.0,1,1,2013-01-23,49,0.07300736771600803,0.09045226130653267,0.00927536231884058,0.09266409266409267,0.09885931558935361,0.049723756906077346,4,3,1,5,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,211,9,266.66666666666663,0,0.0,0.0,9,NumStorePurchases,9,0.4139821565009049
7408,1952,54549.0,0,1,2014-03-03,8,0.144675150703282,0.010050251256281407,0.003478260869565217,0.0,0.0,0.024861878453038673,2,5,1,4,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,233,10,266.66666666666663,0,0.0,0.0,10,NumWebPurchases,10,0.18306554128216726
8041,1971,47111.0,0,1,2012-09-08,35,0.3985264567983925,0.35678391959798994,0.08869565217391304,0.46332046332046334,0.42585551330798477,0.11325966850828728,6,3,2,10,9,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,False,True,False,1092,15,266.66666666666663,0,0.0,0.0,15,NumStorePurchases,15,1.8464416737070306
252,1963,41003.0,0,0,2013-03-17,11,0.08238446081714668,0.6683417085427136,0.08231884057971015,0.27413127413127414,0.16730038022813687,0.2430939226519337,1,6,2,8,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,601,16,266.66666666666663,0,0.0,0.0,16,NumStorePurchases,16,1.5175705869509153
9986,1982,19444.0,1,0,2014-02-22,8,0.010716677829872739,0.0,0.013333333333333332,0.011583011583011584,0.0076045627376425855,0.027624309392265192,3,4,1,2,7,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,54,7,266.66666666666663,0,0.0,0.0,7,NumWebPurchases,7,0.07086189487612543
3276,1976,36301.0,1,0,2013-10-25,53,0.007367716008037508,0.06030150753768844,0.020289855072463767,0.011583011583011584,0.019011406844106463,0.03314917127071823,1,3,0,3,7,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,78,6,266.66666666666663,0,0.0,0.0,6,NumWebPurchases,6,0.151702668316026
3859,1947,73059.0,0,1,2013-08-31,36,0.27461486939048896,0.5628140703517588,0.2434782608695652,0.0,0.311787072243346,0.19613259668508287,1,9,3,13,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,1095,25,266.66666666666663,0,0.0,0.0,25,NumStorePurchases,25,1.5888268695402419
3570,1969,42731.0,1,0,2013-10-21,64,0.10649698593436034,0.010050251256281407,0.029565217391304348,0.02316602316602317,0.0076045627376425855,0.06629834254143646,3,4,1,5,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,244,10,266.66666666666663,0,0.0,0.0,10,NumStorePurchases,10,0.24318138302704834
3783,1959,52854.0,1,1,2014-03-24,43,0.07032819825853985,0.0,0.005797101449275362,0.0,0.0038022813688212928,0.0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,116,7,266.66666666666663,0,0.0,0.0,7,NumStorePurchases,7,0.07992758107663651
10207,1978,22775.0,1,0,2013-06-19,40,0.003348961821835231,0.005025125628140704,0.00463768115942029,0.0,0.0,0.0027624309392265192,1,1,0,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,15,3,266.66666666666663,0,0.0,0.0,3,NumStorePurchases,3,0.015774199548622744
10906,1948,46681.0,0,2,2013-10-08,52,0.18017414601473541,0.07537688442211056,0.04,0.05791505791505792,0.07224334600760456,0.10497237569060773,2,4,6,4,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,425,14,266.66666666666663,0,0.0,0.0,14,NumCatalogPurchases,14,0.5306818100501162
3427,1955,59821.0,0,1,2013-04-12,11,0.42129939718687204,0.0,0.04057971014492753,0.0,0.0,0.09668508287292818,6,11,2,7,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,734,20,266.66666666666663,0,0.0,0.0,20,NumWebPurchases,20,0.5585641902047278
5209,1954,50002.0,0,1,2013-06-17,21,0.29671801741460146,0.02512562814070352,0.04115942028985507,0.08108108108108109,0.060836501901140684,0.22651933701657456,2,8,2,7,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,638,17,266.66666666666663,0,0.0,0.0,17,NumWebPurchases,17,0.7314399858439564
10711,1945,69755.0,0,0,2013-10-02,23,0.14534494306764903,0.3869346733668342,0.216231884057971,0.4285714285714286,0.08745247148288973,0.2569060773480663,1,3,6,12,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,894,21,266.66666666666663,0,0.0,0.0,21,NumStorePurchases,21,1.5214414778948386
10785,1969,44078.0,1,1,2014-06-19,17,0.016075016744809108,0.005025125628140704,0.005797101449275362,0.007722007722007722,0.0,0.011049723756906077,2,2,0,3,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,41,5,266.66666666666663,0,0.0,0.0,5,NumStorePurchases,5,0.045668975301138975
2814,1976,30560.0,1,0,2013-06-27,6,0.006028131279303415,0.005025125628140704,0.002898550724637681,0.015444015444015444,0.019011406844106463,0.019337016574585635,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,31,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.06774424649478934
6866,1969,35924.0,1,1,2014-03-23,56,0.0053583389149363695,0.0,0.008115942028985508,0.007722007722007722,0.011406844106463879,0.019337016574585635,1,1,0,3,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,34,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.05194014934697911
1665,1964,64140.0,0,2,2013-09-23,71,0.9772270596115203,0.0,0.03536231884057971,0.0,0.057034220532319393,0.5939226519337016,5,2,5,6,5,1,0,1,0,1,0,3,11,1,False,False,False,False,True,False,False,True,False,False,False,False,False,1750,13,266.66666666666663,3,1.0,1.0,13,NumStorePurchases,13,1.6635462509181211
6575,1981,56386.0,1,1,2012-10-27,51,0.15405224380442062,0.24120603015075376,0.12405797101449276,0.0501930501930502,0.12167300380228137,0.20718232044198895,8,9,1,7,9,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,612,17,266.66666666666663,0,0.0,0.0,17,NumWebPurchases,17,0.8983646194069876
3829,1979,24594.0,1,0,2013-12-10,94,0.0006697923643670462,0.01507537688442211,0.003478260869565217,0.03861003861003861,0.0,0.024861878453038673,1,1,0,3,5,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,False,True,False,False,29,4,266.66666666666663,0,0.0,0.0,4,NumStorePurchases,4,0.08269534718143165
